Timestamp,Room,Motion_Sensor,Temperature,Humidity,Light_Level,Sound_Level,Appliance_Usage,People_Present,Activity
2025-04-03 18:29:00,Living Room,1,26.8,30,28,23,1,1,Watching TV
2025-04-03 21:58:00,Bathroom,0,19.7,35,18,62,1,2,Showering
2025-04-03 11:19:00,Kitchen,1,23.4,30,78,79,0,5,Idle
2025-04-07 14:02:00,Bedroom,0,23.3,60,42,99,1,1,Sleeping
2025-04-03 23:02:00,Bedroom,1,27.3,60,51,53,0,1,Reading
2025-04-03 22:15:00,Kitchen,1,20.8,40,25,42,1,2,Idle
2025-04-08 03:38:00,Bedroom,0,26.9,45,16,84,1,4,Idle
2025-04-07 21:35:00,Bedroom,1,26.9,60,32,52,1,3,Sleeping
2025-04-05 20:11:00,Kitchen,1,19.2,60,61,60,1,1,Cleaning
2025-04-02 08:13:00,Bedroom,1,26.6,60,65,84,0,3,Reading
2025-04-04 19:37:00,Bedroom,0,20.3,55,68,90,0,5,Reading
2025-04-03 02:53:00,Bedroom,0,20.3,50,42,34,0,3,Sleeping
2025-04-03 13:26:00,Living Room,0,25.7,50,81,34,0,4,Relaxing
2025-04-01 09:24:00,Living Room,1,23.7,45,90,76,1,4,Idle
2025-04-07 21:07:00,Living Room,0,20.6,45,35,64,1,5,Watching TV
2025-04-07 13:08:00,Bedroom,0,24.1,40,61,27,1,1,Idle
2025-04-06 00:55:00,Bedroom,0,22.3,55,19,84,0,3,Reading
2025-04-03 20:49:00,Bathroom,1,18.9,50,17,90,0,3,Using Toilet
2025-04-05 18:16:00,Living Room,1,19.2,55,87,98,0,1,Watching TV
2025-04-03 07:18:00,Living Room,1,18.8,55,53,91,0,3,Watching TV
2025-04-04 02:11:00,Bedroom,0,19.6,35,23,79,0,2,Idle
2025-04-05 23:54:00,Living Room,1,20.8,40,0,54,0,4,Idle
2025-04-05 01:51:00,Bathroom,1,27.8,35,80,36,0,1,Using Toilet
2025-04-02 01:41:00,Kitchen,1,25.8,45,8,42,0,4,Cooking
2025-04-02 23:30:00,Bedroom,1,19.5,50,25,53,1,2,Reading
2025-04-05 00:32:00,Kitchen,0,22.6,30,61,92,0,3,Cleaning
2025-04-03 11:00:00,Bathroom,0,23.1,60,22,23,0,5,Using Toilet
2025-04-03 10:03:00,Bedroom,0,21.7,50,35,76,0,1,Reading
2025-04-01 19:39:00,Living Room,0,19.6,60,12,32,0,4,Idle
2025-04-05 23:08:00,Bathroom,0,21.4,55,74,55,1,2,Idle
2025-04-06 19:22:00,Kitchen,1,19.0,30,23,37,1,4,Cleaning
2025-04-05 06:31:00,Living Room,0,20.5,45,57,87,1,4,Idle
2025-04-07 09:56:00,Living Room,1,18.7,45,37,76,1,3,Watching TV
2025-04-02 22:33:00,Living Room,0,27.8,40,77,94,0,4,Idle
2025-04-03 05:08:00,Kitchen,0,26.3,50,42,97,0,5,Cleaning
2025-04-01 20:50:00,Kitchen,1,21.3,45,12,72,0,1,Cleaning
2025-04-02 06:46:00,Bathroom,0,20.1,50,96,68,0,2,Using Toilet
2025-04-04 12:47:00,Living Room,0,22.1,50,87,89,0,1,Watching TV
2025-04-08 04:23:00,Bedroom,0,24.9,55,36,70,0,1,Sleeping
2025-04-01 10:38:00,Bedroom,1,25.6,45,35,47,1,5,Sleeping
2025-04-05 17:16:00,Living Room,1,22.1,55,93,74,1,5,Idle
2025-04-03 13:59:00,Living Room,0,20.4,30,72,56,1,4,Watching TV
2025-04-04 09:46:00,Kitchen,0,20.9,40,17,56,0,4,Cooking
2025-04-03 21:47:00,Bedroom,0,25.5,35,25,90,0,3,Reading
2025-04-05 19:04:00,Kitchen,0,21.6,30,14,54,1,1,Idle
2025-04-07 22:45:00,Kitchen,0,24.6,45,38,42,0,4,Cleaning
2025-04-07 23:34:00,Living Room,1,19.2,50,39,88,0,4,Relaxing
2025-04-02 21:35:00,Living Room,1,18.6,30,95,96,1,4,Relaxing
2025-04-03 15:35:00,Kitchen,0,26.4,60,26,81,1,4,Cleaning
2025-04-06 19:02:00,Kitchen,0,27.0,30,0,30,1,1,Cooking
2025-04-04 02:19:00,Bathroom,0,21.6,35,79,37,1,3,Showering
2025-04-04 12:45:00,Bathroom,0,22.3,45,37,83,1,3,Using Toilet
2025-04-02 23:02:00,Living Room,0,26.4,45,60,36,1,3,Relaxing
2025-04-04 02:37:00,Kitchen,1,25.5,60,2,32,1,1,Cleaning
2025-04-03 03:30:00,Bathroom,1,25.9,35,68,66,1,3,Using Toilet
2025-04-02 20:12:00,Kitchen,0,18.1,50,20,55,0,2,Cooking
2025-04-04 13:35:00,Living Room,1,20.5,50,68,78,1,3,Relaxing
2025-04-05 19:10:00,Bedroom,1,24.1,45,71,48,1,4,Idle
2025-04-07 14:44:00,Bathroom,1,27.7,60,53,41,1,4,Using Toilet
2025-04-05 08:16:00,Kitchen,1,21.3,55,16,40,1,5,Idle
2025-04-05 14:11:00,Living Room,1,26.9,55,67,49,0,5,Watching TV
2025-04-01 14:23:00,Kitchen,0,27.1,60,6,94,1,5,Cooking
2025-04-06 23:59:00,Living Room,1,26.8,60,33,46,1,2,Watching TV
2025-04-03 20:58:00,Bedroom,0,26.2,55,13,40,0,1,Sleeping
2025-04-04 15:03:00,Kitchen,0,26.8,60,32,25,0,5,Idle
2025-04-03 03:58:00,Bedroom,1,23.8,55,1,85,1,2,Sleeping
2025-04-03 07:25:00,Bedroom,0,27.4,60,54,21,0,5,Idle
2025-04-03 05:02:00,Living Room,1,20.4,45,52,88,1,3,Relaxing
2025-04-05 23:37:00,Living Room,1,20.7,60,75,71,1,1,Relaxing
2025-04-06 06:58:00,Kitchen,1,23.8,40,8,27,1,3,Cleaning
2025-04-03 10:17:00,Bedroom,1,20.5,45,18,21,0,5,Reading
2025-04-01 18:46:00,Bathroom,1,24.4,45,49,43,0,3,Using Toilet
2025-04-05 01:40:00,Living Room,0,18.8,50,58,49,1,3,Relaxing
2025-04-07 06:14:00,Bathroom,0,20.8,60,95,77,1,4,Using Toilet
2025-04-03 19:23:00,Bedroom,0,18.5,35,89,32,0,4,Reading
2025-04-01 20:44:00,Living Room,1,26.3,60,76,69,0,3,Watching TV
2025-04-07 11:19:00,Living Room,0,26.6,30,75,76,0,1,Idle
2025-04-01 16:35:00,Bathroom,0,18.2,35,51,94,0,4,Idle
2025-04-01 06:24:00,Bathroom,0,24.9,55,66,94,0,3,Idle
2025-04-02 08:45:00,Kitchen,1,26.1,35,74,33,1,5,Idle
2025-04-04 06:45:00,Kitchen,0,26.7,60,69,60,0,5,Cleaning
2025-04-03 13:17:00,Bedroom,0,21.6,30,11,20,0,5,Sleeping
2025-04-03 02:05:00,Bathroom,0,19.5,60,36,37,1,1,Idle
2025-04-07 19:10:00,Bathroom,0,27.9,35,7,32,1,1,Using Toilet
2025-04-06 09:53:00,Living Room,0,23.9,30,93,31,0,2,Watching TV
2025-04-05 22:34:00,Living Room,0,20.2,40,64,98,1,5,Idle
2025-04-03 03:08:00,Bathroom,1,18.8,45,21,60,1,4,Using Toilet
2025-04-04 23:21:00,Bathroom,0,26.1,45,100,75,0,4,Using Toilet
2025-04-05 20:26:00,Kitchen,0,20.8,50,64,27,0,3,Idle
2025-04-01 08:34:00,Bedroom,0,19.3,30,19,94,1,2,Sleeping
2025-04-04 16:44:00,Bathroom,1,26.9,45,59,37,1,3,Idle
2025-04-03 00:59:00,Bedroom,1,22.8,60,11,75,0,4,Reading
2025-04-01 18:06:00,Bedroom,0,22.2,60,2,41,1,3,Sleeping
2025-04-07 01:03:00,Living Room,0,25.1,45,83,81,0,1,Idle
2025-04-05 12:29:00,Bedroom,0,19.5,60,88,20,0,1,Sleeping
2025-04-04 23:49:00,Bathroom,1,21.1,55,95,75,0,4,Using Toilet
2025-04-02 14:38:00,Bedroom,1,18.8,45,80,49,1,4,Sleeping
2025-04-02 23:16:00,Bathroom,1,24.1,30,99,88,0,4,Idle
2025-04-04 06:16:00,Bedroom,1,22.1,40,7,74,0,4,Idle
2025-04-04 22:43:00,Bedroom,0,19.0,30,93,63,0,3,Sleeping
2025-04-07 13:14:00,Bedroom,1,20.2,30,6,82,1,4,Sleeping
2025-04-06 06:20:00,Kitchen,0,18.4,55,60,55,0,3,Idle
2025-04-02 08:08:00,Bathroom,0,19.9,45,42,32,0,5,Showering
2025-04-06 22:26:00,Bathroom,0,27.4,60,25,23,1,3,Showering
2025-04-05 17:12:00,Kitchen,0,18.3,60,80,29,1,5,Cooking
2025-04-03 15:50:00,Bedroom,1,22.8,45,61,32,1,1,Idle
2025-04-01 17:45:00,Bathroom,1,18.4,50,65,48,0,3,Showering
2025-04-03 22:16:00,Bathroom,1,18.7,55,81,43,0,5,Using Toilet
2025-04-04 16:01:00,Kitchen,1,21.0,45,45,52,1,4,Idle
2025-04-02 17:52:00,Living Room,0,25.6,60,1,81,1,5,Idle
2025-04-07 13:41:00,Kitchen,0,22.8,35,85,93,1,1,Cleaning
2025-04-07 04:49:00,Living Room,1,20.0,50,17,75,0,3,Relaxing
2025-04-03 00:39:00,Bedroom,1,22.3,60,84,82,0,3,Sleeping
2025-04-03 19:18:00,Bathroom,0,27.6,60,98,50,0,2,Using Toilet
2025-04-03 21:33:00,Living Room,0,23.8,55,85,23,0,1,Idle
2025-04-06 20:00:00,Bathroom,0,21.3,40,12,41,1,5,Showering
2025-04-02 01:34:00,Bathroom,1,28.0,35,45,55,0,3,Idle
2025-04-04 18:19:00,Bathroom,1,22.0,50,28,99,1,2,Showering
2025-04-04 16:35:00,Living Room,1,22.9,40,25,84,1,3,Idle
2025-04-02 17:57:00,Living Room,0,24.2,35,76,79,1,1,Idle
2025-04-04 19:18:00,Kitchen,1,20.7,35,88,68,1,1,Idle
2025-04-06 14:56:00,Kitchen,0,27.7,40,91,89,1,5,Idle
2025-04-06 17:34:00,Bathroom,1,27.7,35,32,27,1,1,Idle
2025-04-05 03:53:00,Bedroom,1,27.2,30,39,62,1,2,Reading
2025-04-05 17:07:00,Bathroom,1,27.1,30,39,93,1,4,Showering
2025-04-03 17:08:00,Bathroom,1,25.0,50,44,78,0,1,Idle
2025-04-06 07:36:00,Kitchen,0,24.4,30,18,46,0,5,Idle
2025-04-06 16:52:00,Living Room,1,18.4,35,13,89,0,3,Watching TV
2025-04-07 04:46:00,Bedroom,1,23.1,45,8,52,1,4,Sleeping
2025-04-02 14:56:00,Living Room,0,27.5,30,34,69,1,5,Idle
2025-04-02 10:25:00,Kitchen,0,24.3,60,33,98,0,2,Cooking
2025-04-04 15:02:00,Bedroom,1,19.9,35,78,45,1,2,Idle
2025-04-05 11:16:00,Bedroom,0,26.8,30,71,29,0,2,Reading
2025-04-02 00:53:00,Bathroom,1,23.1,60,16,43,1,3,Idle
2025-04-07 11:07:00,Living Room,1,19.0,55,71,84,0,4,Relaxing
2025-04-06 03:00:00,Living Room,1,26.6,45,68,38,0,5,Relaxing
2025-04-06 11:30:00,Bedroom,1,21.9,50,67,91,1,5,Idle
2025-04-04 12:11:00,Living Room,0,21.5,60,25,57,1,3,Relaxing
2025-04-07 05:26:00,Bathroom,0,24.4,40,56,69,1,1,Idle
2025-04-06 16:42:00,Living Room,0,21.0,40,49,98,0,4,Watching TV
2025-04-04 07:45:00,Bathroom,1,18.8,30,74,26,0,1,Using Toilet
2025-04-06 09:05:00,Bedroom,1,25.1,30,49,59,1,4,Reading
2025-04-07 07:29:00,Bedroom,1,21.0,35,13,68,0,3,Sleeping
2025-04-07 17:48:00,Bedroom,0,19.4,50,11,50,1,4,Idle
2025-04-07 04:50:00,Living Room,1,22.4,30,50,51,0,3,Relaxing
2025-04-01 13:07:00,Bathroom,0,22.9,45,81,23,0,5,Using Toilet
2025-04-03 18:31:00,Living Room,1,24.2,30,94,54,0,3,Relaxing
2025-04-04 19:48:00,Bathroom,1,24.9,35,49,21,1,4,Showering
2025-04-06 08:42:00,Bathroom,1,25.0,40,50,86,1,2,Showering
2025-04-07 23:20:00,Bedroom,0,24.8,40,33,60,0,5,Sleeping
2025-04-07 07:45:00,Kitchen,1,21.3,50,8,25,0,2,Idle
2025-04-04 19:14:00,Living Room,0,18.0,45,43,99,0,1,Idle
2025-04-05 20:22:00,Kitchen,0,20.6,50,67,75,1,1,Cooking
2025-04-07 20:18:00,Bedroom,0,27.3,45,19,34,1,4,Idle
2025-04-02 00:49:00,Living Room,1,27.8,30,55,89,0,3,Idle
2025-04-05 12:05:00,Bathroom,1,18.5,30,36,66,0,2,Idle
2025-04-04 07:25:00,Bathroom,0,23.4,60,48,44,1,2,Showering
2025-04-07 02:16:00,Bedroom,1,22.3,35,3,89,0,5,Idle
2025-04-05 20:06:00,Living Room,1,19.1,50,32,56,0,5,Idle
2025-04-06 21:45:00,Bedroom,0,24.6,50,70,98,1,5,Sleeping
2025-04-05 04:20:00,Kitchen,1,21.9,55,22,58,0,5,Cleaning
2025-04-06 05:06:00,Bedroom,1,25.8,40,6,41,1,3,Idle
2025-04-04 16:49:00,Kitchen,1,24.1,40,100,47,1,5,Idle
2025-04-01 12:53:00,Kitchen,0,20.3,30,36,59,1,1,Idle
2025-04-01 15:27:00,Bathroom,1,22.0,55,13,96,1,5,Using Toilet
2025-04-05 19:35:00,Kitchen,1,20.7,30,7,85,0,5,Idle
2025-04-03 01:48:00,Bathroom,0,25.4,40,88,73,1,2,Showering
2025-04-01 23:31:00,Kitchen,1,22.4,60,100,39,1,1,Idle
2025-04-02 12:28:00,Bedroom,1,27.1,60,99,40,1,4,Reading
2025-04-06 09:12:00,Living Room,0,26.9,35,17,90,1,2,Watching TV
2025-04-03 15:12:00,Bedroom,1,18.1,60,39,98,0,3,Idle
2025-04-05 18:09:00,Bathroom,1,25.8,40,49,71,1,2,Idle
2025-04-07 23:44:00,Bedroom,1,22.1,50,37,38,0,5,Sleeping
2025-04-03 01:18:00,Bathroom,1,21.5,30,47,37,1,4,Idle
2025-04-08 02:28:00,Kitchen,1,27.9,55,72,87,0,4,Cooking
2025-04-02 18:13:00,Bathroom,1,25.8,30,16,50,1,2,Using Toilet
2025-04-04 14:40:00,Living Room,0,18.6,30,98,44,1,2,Relaxing
2025-04-02 03:34:00,Bathroom,0,23.3,50,72,71,0,4,Idle
2025-04-06 20:29:00,Kitchen,0,20.9,45,91,76,1,3,Cleaning
2025-04-05 12:32:00,Bathroom,0,20.6,60,35,98,0,4,Showering
2025-04-02 13:01:00,Living Room,0,23.0,50,25,37,1,1,Watching TV
2025-04-04 01:57:00,Bathroom,1,22.1,45,52,88,1,3,Showering
2025-04-01 07:04:00,Bathroom,0,27.9,30,39,24,0,2,Showering
2025-04-06 07:24:00,Living Room,1,24.0,50,51,70,0,4,Watching TV
2025-04-03 16:17:00,Bedroom,1,19.8,55,17,48,0,1,Sleeping
2025-04-07 03:45:00,Bathroom,1,24.9,60,52,66,0,1,Idle
2025-04-04 20:45:00,Bathroom,0,23.0,45,58,26,1,4,Showering
2025-04-04 01:36:00,Living Room,1,26.3,55,38,81,1,2,Relaxing
2025-04-07 14:17:00,Bedroom,1,18.8,30,73,64,1,1,Sleeping
2025-04-02 16:08:00,Bedroom,1,23.3,35,3,76,1,5,Idle
2025-04-05 15:51:00,Bathroom,1,23.8,55,21,57,0,4,Showering
2025-04-07 09:55:00,Kitchen,0,22.4,60,90,35,1,3,Cleaning
2025-04-02 22:03:00,Kitchen,0,23.8,30,72,52,0,1,Cleaning
2025-04-01 12:42:00,Kitchen,1,21.5,50,77,54,1,5,Cleaning
2025-04-01 13:21:00,Bathroom,1,21.5,30,0,71,0,1,Showering
2025-04-02 15:32:00,Bedroom,0,19.3,30,92,60,0,1,Sleeping
2025-04-05 21:11:00,Living Room,0,27.8,30,97,95,1,2,Relaxing
2025-04-07 18:04:00,Kitchen,1,26.9,60,78,86,1,4,Idle
2025-04-06 08:08:00,Bathroom,1,21.1,45,75,78,0,1,Using Toilet
2025-04-06 00:38:00,Living Room,1,22.2,55,94,77,1,1,Idle
2025-04-07 19:28:00,Bedroom,1,21.8,40,67,28,0,4,Reading
2025-04-04 02:51:00,Living Room,0,26.9,30,35,63,1,4,Watching TV
2025-04-05 03:25:00,Bathroom,0,24.9,55,16,76,0,3,Showering
2025-04-04 03:57:00,Living Room,0,25.6,35,7,48,0,5,Idle
2025-04-03 08:04:00,Kitchen,0,19.7,35,78,94,0,4,Cleaning
2025-04-04 19:16:00,Living Room,0,24.0,50,69,66,0,2,Relaxing
2025-04-01 20:34:00,Living Room,1,18.9,30,0,31,1,5,Relaxing
2025-04-01 19:20:00,Kitchen,1,22.2,40,6,75,1,1,Cooking
2025-04-07 11:02:00,Living Room,1,24.5,55,41,52,0,4,Relaxing
2025-04-07 03:22:00,Bathroom,0,25.3,60,53,87,0,2,Idle
2025-04-05 15:59:00,Bedroom,0,23.9,50,10,79,1,3,Idle
2025-04-07 13:24:00,Kitchen,1,20.8,55,49,63,1,3,Idle
2025-04-07 16:40:00,Kitchen,1,25.0,45,62,77,0,4,Idle
2025-04-04 03:35:00,Bathroom,0,21.0,60,28,58,1,2,Idle
2025-04-07 11:45:00,Bathroom,0,21.1,30,58,62,1,3,Showering
2025-04-06 02:34:00,Bedroom,1,25.2,35,58,37,0,2,Sleeping
2025-04-05 22:19:00,Bathroom,0,18.2,60,24,44,1,4,Showering
2025-04-02 22:15:00,Kitchen,0,27.9,55,16,81,0,1,Cooking
2025-04-08 00:31:00,Bathroom,0,24.8,50,33,35,0,2,Idle
2025-04-07 19:12:00,Bedroom,0,18.4,60,58,96,1,2,Idle
2025-04-04 20:25:00,Kitchen,0,22.1,35,62,88,0,2,Cooking
2025-04-01 12:40:00,Bedroom,0,22.9,45,42,21,0,3,Idle
2025-04-03 19:43:00,Kitchen,1,18.1,45,61,61,0,5,Cooking
2025-04-08 01:07:00,Bedroom,1,27.8,30,21,82,0,4,Sleeping
2025-04-01 21:30:00,Bedroom,0,23.3,60,94,20,0,4,Reading
2025-04-07 12:54:00,Bedroom,1,26.0,55,94,36,1,2,Reading
2025-04-05 01:21:00,Bedroom,1,21.8,60,34,32,1,4,Idle
2025-04-04 09:39:00,Kitchen,1,26.8,45,72,91,0,4,Idle
2025-04-07 01:25:00,Kitchen,1,25.5,60,0,65,0,1,Cleaning
2025-04-06 17:29:00,Living Room,0,21.6,40,26,45,0,4,Relaxing
2025-04-07 01:29:00,Kitchen,1,22.2,40,95,97,0,3,Cleaning
2025-04-06 15:24:00,Kitchen,1,22.4,50,51,26,0,1,Idle
2025-04-04 02:05:00,Kitchen,0,22.3,55,59,35,0,3,Idle
2025-04-08 03:37:00,Bathroom,0,23.6,40,33,29,0,1,Idle
2025-04-01 22:11:00,Bathroom,0,19.9,55,19,30,0,3,Using Toilet
2025-04-02 21:23:00,Kitchen,0,25.6,55,10,45,0,2,Cooking
2025-04-06 06:30:00,Bedroom,1,22.3,55,70,50,1,2,Idle
2025-04-02 22:47:00,Bathroom,1,22.9,30,55,40,0,2,Showering
2025-04-02 12:38:00,Bathroom,1,24.2,45,78,72,1,5,Using Toilet
2025-04-04 22:33:00,Bathroom,1,27.2,55,65,53,0,1,Using Toilet
2025-04-04 12:30:00,Kitchen,1,25.1,40,68,63,1,4,Idle
2025-04-06 11:19:00,Bathroom,0,22.1,55,58,34,0,4,Idle
2025-04-02 05:50:00,Bathroom,0,24.5,40,20,42,0,1,Using Toilet
2025-04-01 06:11:00,Kitchen,0,27.2,35,72,95,0,2,Idle
2025-04-03 07:10:00,Kitchen,0,21.3,30,96,55,1,4,Cooking
2025-04-07 06:36:00,Kitchen,1,21.5,60,0,66,0,2,Idle
2025-04-04 19:30:00,Living Room,0,23.9,50,92,81,1,1,Relaxing
2025-04-07 00:31:00,Living Room,0,23.0,30,64,23,1,5,Watching TV
2025-04-05 10:45:00,Kitchen,1,19.4,60,84,67,1,3,Cleaning
2025-04-08 02:16:00,Living Room,1,25.7,55,30,80,0,2,Relaxing
2025-04-03 02:24:00,Living Room,1,19.6,35,4,30,0,2,Relaxing
2025-04-04 01:26:00,Kitchen,1,25.4,35,25,94,1,3,Cleaning
2025-04-06 09:38:00,Bathroom,1,19.0,50,100,75,1,2,Showering
2025-04-07 17:04:00,Bathroom,0,23.6,35,92,26,0,1,Using Toilet
2025-04-02 20:24:00,Living Room,0,27.8,50,100,51,0,3,Watching TV
2025-04-05 13:46:00,Kitchen,0,25.8,50,88,95,0,4,Cooking
2025-04-05 16:09:00,Living Room,1,27.2,35,20,37,0,2,Watching TV
2025-04-05 22:07:00,Bathroom,0,20.4,50,76,98,0,1,Showering
2025-04-03 18:32:00,Bathroom,0,20.1,40,45,64,0,2,Showering
2025-04-02 03:34:00,Living Room,0,23.8,60,80,63,0,1,Relaxing
2025-04-08 02:39:00,Bathroom,0,23.3,45,52,81,1,5,Showering
2025-04-05 07:14:00,Bedroom,0,22.4,35,2,70,1,4,Reading
2025-04-05 19:33:00,Kitchen,0,20.1,60,26,72,0,1,Idle
2025-04-05 03:47:00,Bedroom,1,24.4,55,32,27,0,4,Sleeping
2025-04-04 03:17:00,Living Room,1,27.5,40,74,31,0,2,Watching TV
2025-04-02 00:27:00,Living Room,0,27.0,55,38,50,1,1,Idle
2025-04-04 14:12:00,Bedroom,1,24.2,40,66,47,1,3,Idle
2025-04-03 04:09:00,Bathroom,0,26.4,40,84,54,1,2,Idle
2025-04-07 11:27:00,Kitchen,1,27.3,40,34,50,1,3,Cooking
2025-04-07 15:31:00,Bedroom,1,25.9,50,2,92,0,3,Sleeping
2025-04-02 18:44:00,Living Room,1,20.1,35,86,24,1,4,Idle
2025-04-07 04:26:00,Living Room,1,20.2,30,62,99,1,4,Idle
2025-04-02 15:40:00,Kitchen,0,24.3,30,69,28,0,4,Cleaning
2025-04-04 11:25:00,Bedroom,1,18.2,45,35,44,1,5,Idle
2025-04-01 21:33:00,Bedroom,0,18.4,45,65,63,1,1,Reading
2025-04-06 17:03:00,Kitchen,1,27.5,30,54,60,0,5,Idle
2025-04-05 16:11:00,Bathroom,1,24.8,40,57,74,1,5,Using Toilet
2025-04-06 21:10:00,Living Room,1,18.7,55,75,72,1,1,Watching TV
2025-04-02 10:58:00,Kitchen,1,19.0,45,56,72,1,1,Idle
2025-04-06 00:36:00,Kitchen,0,18.9,40,32,79,0,2,Cleaning
2025-04-05 11:13:00,Bedroom,1,25.4,30,29,27,1,3,Reading
2025-04-07 20:07:00,Bedroom,0,22.3,35,70,20,1,5,Idle
2025-04-07 11:32:00,Living Room,1,25.9,50,81,54,0,1,Idle
2025-04-04 17:12:00,Bathroom,0,26.8,50,69,91,1,2,Using Toilet
2025-04-01 18:29:00,Living Room,0,24.2,55,32,78,0,5,Relaxing
2025-04-02 12:00:00,Bedroom,1,22.6,30,48,97,1,5,Reading
2025-04-08 02:45:00,Bathroom,0,19.1,45,92,61,1,5,Showering
2025-04-07 19:41:00,Bedroom,0,24.9,35,44,22,1,2,Idle
2025-04-02 08:01:00,Bedroom,0,25.5,50,74,74,0,2,Idle
2025-04-03 07:02:00,Bathroom,1,27.2,40,16,77,0,1,Using Toilet
2025-04-02 05:18:00,Bedroom,1,21.6,40,49,86,0,3,Reading
2025-04-06 00:59:00,Bathroom,1,22.2,45,11,86,1,1,Using Toilet
2025-04-01 13:55:00,Living Room,1,26.6,55,2,44,1,5,Idle
2025-04-06 12:17:00,Kitchen,1,23.3,55,47,64,0,3,Idle
2025-04-04 17:31:00,Bathroom,1,23.3,60,86,37,1,1,Idle
2025-04-02 01:51:00,Bedroom,0,27.4,35,28,82,1,1,Idle
2025-04-04 04:38:00,Kitchen,0,26.3,50,84,90,0,1,Idle
2025-04-03 11:05:00,Living Room,0,24.3,50,40,73,1,2,Relaxing
2025-04-01 18:59:00,Kitchen,0,25.5,50,6,90,0,4,Cleaning
2025-04-06 15:02:00,Bedroom,0,18.7,35,9,97,1,1,Reading
2025-04-02 16:11:00,Bedroom,0,24.5,55,52,30,1,4,Sleeping
2025-04-07 01:39:00,Bathroom,1,23.8,35,58,46,1,2,Idle
2025-04-01 10:56:00,Kitchen,0,26.1,30,85,27,0,3,Cleaning
2025-04-01 10:42:00,Bathroom,0,27.6,30,44,70,0,3,Idle
2025-04-02 03:58:00,Bedroom,0,24.8,55,26,88,1,1,Reading
2025-04-05 23:20:00,Kitchen,1,24.4,50,87,70,0,4,Cooking
2025-04-04 07:27:00,Living Room,1,22.1,40,54,46,1,4,Watching TV
2025-04-07 02:02:00,Kitchen,0,20.3,35,28,80,1,5,Idle
2025-04-06 03:37:00,Kitchen,0,19.8,55,45,72,0,4,Idle
2025-04-07 13:47:00,Bedroom,1,26.4,55,70,41,1,5,Idle
2025-04-07 02:31:00,Kitchen,1,20.6,60,14,97,0,3,Idle
2025-04-02 15:10:00,Bedroom,0,27.9,60,9,43,0,4,Sleeping
2025-04-04 22:53:00,Bathroom,0,18.6,30,80,42,0,5,Using Toilet
2025-04-01 17:18:00,Kitchen,1,19.4,45,1,32,1,1,Idle
2025-04-02 16:48:00,Bathroom,0,20.5,55,21,97,1,5,Idle
2025-04-05 01:43:00,Bathroom,0,24.4,60,81,45,1,1,Showering
2025-04-07 12:35:00,Kitchen,0,23.0,30,60,61,1,1,Idle
2025-04-08 00:23:00,Bedroom,0,18.6,45,84,61,1,1,Sleeping
2025-04-04 10:48:00,Bathroom,1,23.8,30,2,21,1,2,Showering
2025-04-07 01:01:00,Bedroom,0,25.5,35,21,65,0,1,Sleeping
2025-04-07 18:00:00,Living Room,1,19.3,35,13,34,1,1,Idle
2025-04-05 11:58:00,Bathroom,0,27.1,35,31,83,0,4,Showering
2025-04-01 16:42:00,Bedroom,0,25.9,35,29,53,1,5,Reading
2025-04-04 09:15:00,Bedroom,0,26.8,60,16,78,0,3,Idle
2025-04-05 22:45:00,Living Room,0,19.8,50,13,60,0,4,Relaxing
2025-04-03 00:11:00,Bathroom,0,19.9,55,73,52,1,4,Using Toilet
2025-04-03 02:58:00,Bathroom,1,24.4,55,36,77,0,2,Showering
2025-04-04 17:55:00,Living Room,0,26.6,60,34,42,1,5,Idle
2025-04-08 00:32:00,Bedroom,0,23.7,35,93,85,1,3,Reading
2025-04-06 13:08:00,Kitchen,0,25.3,35,97,66,0,4,Idle
2025-04-02 15:08:00,Bathroom,1,26.5,30,51,78,1,2,Showering
2025-04-04 21:41:00,Bedroom,1,23.8,60,84,36,0,3,Reading
2025-04-04 14:27:00,Bedroom,0,23.1,30,82,40,0,5,Reading
2025-04-04 04:30:00,Bathroom,0,22.4,55,40,23,0,3,Showering
2025-04-03 03:57:00,Living Room,1,21.6,40,66,71,1,1,Watching TV
2025-04-05 14:12:00,Kitchen,1,23.0,60,81,37,1,3,Cleaning
2025-04-02 01:24:00,Bathroom,0,26.1,45,3,42,0,3,Using Toilet
2025-04-06 05:29:00,Living Room,1,25.5,30,97,51,0,1,Relaxing
2025-04-03 10:42:00,Bedroom,0,24.1,40,97,38,1,5,Reading
2025-04-02 22:49:00,Bathroom,0,19.9,35,45,77,0,4,Showering
2025-04-01 08:57:00,Bathroom,1,19.8,50,80,39,0,3,Idle
2025-04-01 16:10:00,Living Room,0,18.7,30,99,96,0,1,Relaxing
2025-04-05 05:13:00,Bathroom,1,23.7,45,29,86,1,4,Using Toilet
2025-04-06 01:53:00,Living Room,1,22.0,35,89,58,0,2,Idle
2025-04-04 06:28:00,Living Room,1,20.3,60,77,83,0,4,Watching TV
2025-04-07 01:09:00,Bedroom,0,24.9,60,40,80,0,2,Idle
2025-04-04 19:59:00,Kitchen,0,26.9,35,45,35,1,2,Cooking
2025-04-06 01:19:00,Kitchen,1,18.7,55,36,83,1,1,Idle
2025-04-03 06:38:00,Bedroom,1,23.7,60,6,62,0,3,Reading
2025-04-02 09:27:00,Bedroom,1,22.1,50,100,90,0,4,Reading
